,price,type,address,url,agent_url,postcode,number_bedrooms,search_date,loc
254,300000.0,2 bedroom flat for sale,"Orchard Brae Avenue, Orchard Brae, Edinburgh, EH4",http://www.rightmove.co.uk/properties/85724503,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH4,2.0,2021-01-17 16:42:17.951429,"Orchard Brae Avenue, Orchard Brae, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1NY, United Kingdom"
255,299995.0,2 bedroom ground floor flat for sale,"Cowgatehead, Grassmarket, Old Town, Edinburgh, EH1",http://www.rightmove.co.uk/properties/78725008,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH1,2.0,2021-01-17 16:42:17.951429,
256,299950.0,2 bedroom flat for sale,"Gayfield Square, Edinburgh",http://www.rightmove.co.uk/properties/97231985,http://www.rightmove.co.uk/estate-agents/agent/Thorntons-Property-Services/Edinburgh-155639.html,,2.0,2021-01-17 16:42:17.951429,"Gayfield Square, Gayfield, New Town/Broughton, City of Edinburgh, Scotland, EH1 3NW, United Kingdom"
257,298000.0,1 bedroom ground floor flat for sale,"3/5 Simpson Loan, Quarter Mile, Edinburgh, EH3 9GZ",http://www.rightmove.co.uk/properties/84995668,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH3,1.0,2021-01-17 16:42:17.951429,
258,295000.0,2 bedroom flat for sale,"13/9 Mcdonald Road, Bellevue, EH7 4LX",http://www.rightmove.co.uk/properties/86624944,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH7,2.0,2021-01-17 16:42:17.951429,"McDonald Road, Broughton, New Town/Broughton, City of Edinburgh, Scotland, EH7 4NQ, United Kingdom"
259,295000.0,1 bedroom flat for sale,"Simpson Loan, Edinburgh, EH3",http://www.rightmove.co.uk/properties/73759551,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH3,1.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9FL, United Kingdom"
260,295000.0,2 bedroom flat for sale,"191/4 Canongate, Old Town, Edinburgh, EH8 8BN",http://www.rightmove.co.uk/properties/68284983,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH8,2.0,2021-01-17 16:42:17.951429,"Canongate, Old Town, City of Edinburgh, Scotland, United Kingdom"
261,290000.0,3 bedroom end of terrace house for sale,"23 Abbeyhill Crescent, Abbeyhill, EH8 8DZ",http://www.rightmove.co.uk/properties/101835881,http://www.rightmove.co.uk/estate-agents/agent/Deans-Properties/Newington-128743.html,EH8,3.0,2021-01-17 16:42:17.951429,"23, Abbeyhill Crescent, Abbeyhill, City of Edinburgh, Scotland, EH8 8BY, United Kingdom"
262,290000.0,2 bedroom flat for sale,"Sunbury Place, Dean, Edinburgh, EH4",http://www.rightmove.co.uk/properties/97747400,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH4,2.0,2021-01-17 16:42:17.951429,"Sunbury Place, Dean Village, West End, City of Edinburgh, Scotland, EH4 3BY, United Kingdom"
263,290000.0,2 bedroom flat for sale,"28/3 East Fountainbridge, Edinburgh EH3 9BH",http://www.rightmove.co.uk/properties/85694116,http://www.rightmove.co.uk/estate-agents/agent/Sturrock-Armstrong-and-Thomson/Edinburgh-63185.html,EH3,2.0,2021-01-17 16:42:17.951429,"East Fountainbridge, Lauriston, Tollcross, City of Edinburgh, Scotland, EH3 9BH, United Kingdom"
264,289500.0,3 bedroom apartment for sale,"2/6 Liddesdale Place, Stockbridge  EH3 5JW",http://www.rightmove.co.uk/properties/84820255,http://www.rightmove.co.uk/estate-agents/agent/Gibson-Estate-Agents/Edinburgh-150260.html,EH3,3.0,2021-01-17 16:42:17.951429,
265,285000.0,2 bedroom flat for sale,"53 Learmonth Court, Edinburgh, EH4 1PD",http://www.rightmove.co.uk/properties/83904148,http://www.rightmove.co.uk/estate-agents/agent/Simpson-and-Marwick/Edinburgh-15605.html,EH4,2.0,2021-01-17 16:42:17.951429,"Learmonth Court, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1PD, United Kingdom"
266,285000.0,2 bedroom flat for sale,"10 (3F) Walker Street, New Town, EH3 7LA",http://www.rightmove.co.uk/properties/86750524,http://www.rightmove.co.uk/estate-agents/agent/Gillespie-MacAndrew/Edinburgh-109751.html,EH3,2.0,2021-01-17 16:42:17.951429,"10, Walker Way, Town of Long Lake, Hamilton County, New York, 12847, United States"
267,285000.0,2 bedroom flat for sale,"Thistle Street, Edinburgh, EH2",http://www.rightmove.co.uk/properties/71599731,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH2,2.0,2021-01-17 16:42:17.951429,"Thistle Street, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH2 1DF, United Kingdom"
268,285000.0,2 bedroom ground floor flat for sale,"2/1 Stanhope Street, Wester Coates, EH12 5JB",http://www.rightmove.co.uk/properties/82294381,http://www.rightmove.co.uk/estate-agents/agent/Cullertons/Edinburgh-170039.html,EH12,2.0,2021-01-17 16:42:17.951429,
269,285000.0,2 bedroom flat for sale,"Flat 4, 2B, Hopetoun Street, Edinburgh, EH7 4ND",http://www.rightmove.co.uk/properties/99209918,http://www.rightmove.co.uk/estate-agents/agent/Jardine-Phillips/Edinburgh-67068.html,EH7,2.0,2021-01-17 16:42:17.951429,
270,280000.0,2 bedroom apartment for sale,"Orchard Brae Avenue, Flat 2, Orchard Brae, Edinburgh, EH4 2GB",http://www.rightmove.co.uk/properties/87810433,http://www.rightmove.co.uk/estate-agents/agent/Clyde-Property/Edinburgh-150686.html,EH4,2.0,2021-01-17 16:42:17.951429,"Orchard Brae Avenue, Orchard Brae, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1NY, United Kingdom"
271,280000.0,1 bedroom flat for sale,"Wellington Street, Hillside, Edinburgh, EH7",http://www.rightmove.co.uk/properties/87644182,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH7,1.0,2021-01-17 16:42:17.951429,"Wellington Street, Hillside, Leith Central, City of Edinburgh, Scotland, EH7 5EE, United Kingdom"
272,280000.0,3 bedroom flat for sale,"Dicksonfield, Brunswick, Edinburgh, EH7",http://www.rightmove.co.uk/properties/85637743,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH7,3.0,2021-01-17 16:42:17.951429,"Dicksonfield, Brunswick, Leith Central, City of Edinburgh, Scotland, EH7 5ND, United Kingdom"
273,280000.0,3 bedroom apartment for sale,"St. Peters Buildings, Edinburgh, EH3",http://www.rightmove.co.uk/properties/76366968,http://www.rightmove.co.uk/estate-agents/agent/Keller-Williams-Evolve/Scotland-209498.html,EH3,3.0,2021-01-17 16:42:17.951429,"Gilmore Place, Greenhill, Bruntsfield, City of Edinburgh, Scotland, EH3 9PP, United Kingdom"
274,280000.0,2 bedroom flat for sale,"Montgomery Street, Hillside, Edinburgh, EH7",http://www.rightmove.co.uk/properties/83030632,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH7,2.0,2021-01-17 16:42:17.951429,"Montgomery Street, Hillside, Leith Central, City of Edinburgh, Scotland, EH7 5ET, United Kingdom"
275,425000.0,2 bedroom flat for sale,"11/5 Eton Terrace, Edinburgh, EH4 1QD",http://www.rightmove.co.uk/properties/85866412,http://www.rightmove.co.uk/estate-agents/agent/Simpson-and-Marwick/Edinburgh-15605.html,EH4,2.0,2021-01-17 16:42:17.951429,"Eton Terrace, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 3AS, United Kingdom"
276,275000.0,1 bedroom apartment for sale,"B22 - Donaldson's, West Coates, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/99557741,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,B22,1.0,2021-01-17 16:42:17.951429,
277,275000.0,1 bedroom terraced house for sale,"12 Raeburn Mews, Edinburgh, EH4 1RG",http://www.rightmove.co.uk/properties/96845405,http://www.rightmove.co.uk/estate-agents/agent/Simpson-and-Marwick/Edinburgh-15605.html,EH4,1.0,2021-01-17 16:42:17.951429,"12, Raeburn Mews, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1RG, United Kingdom"
278,275000.0,1 bedroom flat for sale,"6/15 Simpson Loan, Edinburgh, EH3",http://www.rightmove.co.uk/properties/101858642,http://www.rightmove.co.uk/estate-agents/agent/Murray-and-Currie/Edinburgh-Sales-68784.html,EH3,1.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9FL, United Kingdom"
279,275000.0,2 bedroom flat for sale,"32 Dickson Street, Edinburgh, EH6",http://www.rightmove.co.uk/properties/87871438,http://www.rightmove.co.uk/estate-agents/agent/Aberdein-Considine/Edinburgh-102197.html,EH6,2.0,2021-01-17 16:42:17.951429,
280,275000.0,1 bedroom flat for sale,"5/7 Hillside Street, Leith, Edinburgh, EH7 5HD",http://www.rightmove.co.uk/properties/88345123,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH7,1.0,2021-01-17 16:42:17.951429,"Hillside Street, Hillside, Leith Central, City of Edinburgh, Scotland, EH7 5EY, United Kingdom"
281,275000.0,2 bedroom flat for sale,"3/5 Gentle's Entry, Edinburgh, EH8 8PD",http://www.rightmove.co.uk/properties/83035024,http://www.rightmove.co.uk/estate-agents/agent/Simpson-and-Marwick/Edinburgh-15605.html,EH8,2.0,2021-01-17 16:42:17.951429,"Gentle's Entry, Holyrood, Old Town, City of Edinburgh, Scotland, EH8 8PD, United Kingdom"
282,275000.0,2 bedroom flat for sale,"7/10 Leslie Place, Stockbridge, EH4 1NG",http://www.rightmove.co.uk/properties/87681343,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH4,2.0,2021-01-17 16:42:17.951429,"Leslie Place, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1NF, United Kingdom"
283,275000.0,1 bedroom apartment for sale,"Raeburn Place, Edinburgh",http://www.rightmove.co.uk/properties/86670991,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,1.0,2021-01-17 16:42:17.951429,"Raeburn Place, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1JG, United Kingdom"
284,275000.0,2 bedroom apartment for sale,"Old Fishmarket Close, Edinburgh",http://www.rightmove.co.uk/properties/84096187,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,"Old Fishmarket Close, Old Town, City of Edinburgh, Scotland, EH1 1AE, United Kingdom"
285,275000.0,1 bedroom ground floor flat for sale,"66 Cumberland Street North West Lane, New Town, EH3 6RF",http://www.rightmove.co.uk/properties/99805964,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH3,1.0,2021-01-17 16:42:17.951429,"66, Cumberland Street, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH3 6RA, United Kingdom"
286,275000.0,2 bedroom flat for sale,"19 3f3 Wellington Street, Hillside, Edinburgh, EH7 5EE",http://www.rightmove.co.uk/properties/97717802,http://www.rightmove.co.uk/estate-agents/agent/Umega/Edinburgh-224744.html,EH7,2.0,2021-01-17 16:42:17.951429,
287,275000.0,2 bedroom flat for sale,"6/3, 1f3, Temple Park Crescent, EDINBURGH, EH11 1HT",http://www.rightmove.co.uk/properties/76017807,http://www.rightmove.co.uk/estate-agents/agent/Campbell-Smith-LLP/Edinburgh-94463.html,EH11,2.0,2021-01-17 16:42:17.951429,
288,270000.0,2 bedroom apartment for sale,"36 Learmonth Court, Orchard Brae, Edinburgh, EH4",http://www.rightmove.co.uk/properties/74186376,http://www.rightmove.co.uk/estate-agents/agent/Braemore/Edinburgh-118444.html,EH4,2.0,2021-01-17 16:42:17.951429,
289,270000.0,2 bedroom flat for sale,"5/5 Powderhall Brae, Broughton, Edinburgh, EH7 4GE",http://www.rightmove.co.uk/properties/86926024,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH7,2.0,2021-01-17 16:42:17.951429,"Powderhall Brae, Powderhall, New Town/Broughton, City of Edinburgh, Scotland, EH7 4GE, United Kingdom"
290,265000.0,2 bedroom flat for sale,"11/14 Huntingdon Place, Edinburgh, EH7 4AX",http://www.rightmove.co.uk/properties/99159248,http://www.rightmove.co.uk/estate-agents/agent/D-J-Alexander/Edinburgh-51311.html,EH7,2.0,2021-01-17 16:42:17.951429,"Huntingdon Place, Gayfield, New Town/Broughton, City of Edinburgh, Scotland, EH7 4AN, United Kingdom"
291,265000.0,1 bedroom flat for sale,"32/11 Castle Terrace, West End, Edinburgh EH1  2EL",http://www.rightmove.co.uk/properties/75874749,http://www.rightmove.co.uk/estate-agents/agent/Drummond-Miller/Edinburgh-103265.html,EH1,1.0,2021-01-17 16:42:17.951429,"Castle Terrace, King's Stables Road, Old Town, City of Edinburgh, Scotland, EH1 2JY, United Kingdom"
292,265000.0,1 bedroom ground floor flat for sale,"21/1 Perth Street, Edinburgh, EH3 5DW",http://www.rightmove.co.uk/properties/101818415,http://www.rightmove.co.uk/estate-agents/agent/Ralph-Hendrie-Legal/Edinburgh-210887.html,EH3,1.0,2021-01-17 16:42:17.951429,"Perth Street, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH3 5DP, United Kingdom"
293,265000.0,1 bedroom flat for sale,"25, 3f1 McDonald Road, EDINBURGH, EH7 4LX",http://www.rightmove.co.uk/properties/75239199,http://www.rightmove.co.uk/estate-agents/agent/Campbell-Smith-LLP/Edinburgh-94463.html,EH7,1.0,2021-01-17 16:42:17.951429,
294,265000.0,2 bedroom flat for sale,"2 4F3 St Peters Buildings, Viewforth, EH3 9PG",http://www.rightmove.co.uk/properties/88160647,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH3,2.0,2021-01-17 16:42:17.951429,
295,265000.0,3 bedroom flat for sale,"60 (2F1), Brunswick Street, Hillside, Edinburgh, EH7 5HX",http://www.rightmove.co.uk/properties/85866013,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH7,3.0,2021-01-17 16:42:17.951429,
296,264995.0,2 bedroom mews house for sale,"12 Young Street South Lane, , Edinburgh, EH2 4JF",http://www.rightmove.co.uk/properties/77100892,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH2,2.0,2021-01-17 16:42:17.951429,"12, Young Street South Lane, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH2 4JF, United Kingdom"
297,260000.0,2 bedroom apartment for sale,"7.7 Tanfield, Canonmills, Edinburgh, EH3",http://www.rightmove.co.uk/properties/84935788,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH3,2.0,2021-01-17 16:42:17.951429,
298,260000.0,2 bedroom end of terrace house for sale,"4 Dryden Terrace, Edinburgh, EH7",http://www.rightmove.co.uk/properties/85878922,http://www.rightmove.co.uk/estate-agents/agent/Aberdein-Considine/Edinburgh-102197.html,EH7,2.0,2021-01-17 16:42:17.951429,
299,260000.0,2 bedroom flat for sale,"31/7 Polwarth Crescent, Edinburgh, EH11 1HR",http://www.rightmove.co.uk/properties/88108201,http://www.rightmove.co.uk/estate-agents/agent/Connor-Malcolm/Edinburgh-179594.html,EH11,2.0,2021-01-17 16:42:17.951429,"Polwarth Crescent, Polwarth, Merchiston, City of Edinburgh, Scotland, EH11 1LW, United Kingdom"
300,695000.0,3 bedroom apartment for sale,"India Street, Edinburgh",http://www.rightmove.co.uk/properties/77056956,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,3.0,2021-01-17 16:42:17.951429,"India Street, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH3 6HJ, United Kingdom"
301,260000.0,1 bedroom flat for sale,"31/8 Simpson Loan, Quartermile, Edinburgh EH3 9GS",http://www.rightmove.co.uk/properties/76000320,http://www.rightmove.co.uk/estate-agents/agent/Gilson-Gray-LLP/Edinburgh-109463.html,EH3,1.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9GS, United Kingdom"
302,260000.0,2 bedroom flat for sale,"8 Jameson Place, Leith, EH6 8PB",http://www.rightmove.co.uk/properties/100765334,http://www.rightmove.co.uk/estate-agents/agent/Deans-Properties/Newington-128743.html,EH6,2.0,2021-01-17 16:42:17.951429,"8, Jameson Place, Lorne, Leith Central, City of Edinburgh, Scotland, EH6 8NZ, United Kingdom"
303,260000.0,1 bedroom flat for sale,"Dean Park Mews, Edinburgh, EH4",http://www.rightmove.co.uk/properties/73563300,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH4,1.0,2021-01-17 16:42:17.951429,"Dean Park Mews, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1EB, United Kingdom"
304,259000.0,3 bedroom maisonette for sale,"Blandfield, Edinburgh, EH7",http://www.rightmove.co.uk/properties/100084784,http://www.rightmove.co.uk/estate-agents/agent/Keller-Williams-Evolve/Scotland-209498.html,EH7,3.0,2021-01-17 16:42:17.951429,"Blandfield, Powderhall, New Town/Broughton, City of Edinburgh, Scotland, EH7 4LE, United Kingdom"
305,250000.0,1 bedroom apartment for sale,"McDonald Road, Edinburgh",http://www.rightmove.co.uk/properties/74582604,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,1.0,2021-01-17 16:42:17.951429,"McDonald Road, Powderhall, New Town/Broughton, City of Edinburgh, Scotland, EH7 4LG, United Kingdom"
306,250000.0,1 bedroom ground floor flat for sale,"1 Coinyie House Close, Old Town, EH1 1NL",http://www.rightmove.co.uk/properties/87840877,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH1,1.0,2021-01-17 16:42:17.951429,"Coinyie-House Close, Old Town, City of Edinburgh, Scotland, EH1 1NL, United Kingdom"
307,250000.0,2 bedroom flat for sale,"77/8 Pleasance, Pleasance, EH8 9TG",http://www.rightmove.co.uk/properties/100859492,http://www.rightmove.co.uk/estate-agents/agent/Deans-Properties/Newington-128743.html,EH8,2.0,2021-01-17 16:42:17.951429,"Pleasance, Southside, City of Edinburgh, Scotland, EH8 9TG, United Kingdom"
308,250000.0,2 bedroom flat for sale,"Dean Park Street, Stockbridge, Edinburgh, EH4",http://www.rightmove.co.uk/properties/74583111,http://www.rightmove.co.uk/estate-agents/agent/Lindsays/Edinburgh-29595.html,EH4,2.0,2021-01-17 16:42:17.951429,"Dean Park Street, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1JN, United Kingdom"
309,250000.0,2 bedroom apartment for sale,"11/5 Russell Gardens, Roseburn, Edinburgh, EH12",http://www.rightmove.co.uk/properties/75961635,http://www.rightmove.co.uk/estate-agents/agent/Braemore/Edinburgh-118444.html,EH12,2.0,2021-01-17 16:42:17.951429,
310,250000.0,1 bedroom ground floor flat for sale,"2 Coinyie House Close, Old Town, EH1 1NL",http://www.rightmove.co.uk/properties/87840982,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH1,1.0,2021-01-17 16:42:17.951429,"Coinyie-House Close, Old Town, City of Edinburgh, Scotland, EH1 1NL, United Kingdom"
311,250000.0,2 bedroom flat for sale,"1/7 Hopetoun Crescent, Edinburgh, EH7 4AY",http://www.rightmove.co.uk/properties/97764872,http://www.rightmove.co.uk/estate-agents/agent/Ralph-Hendrie-Legal/Edinburgh-210887.html,EH7,2.0,2021-01-17 16:42:17.951429,"Hopetoun Crescent, Gayfield, New Town/Broughton, City of Edinburgh, Scotland, EH7 4GT, United Kingdom"
312,250000.0,2 bedroom apartment for sale,"80/1 Orchard Brae Avenue, Orchard Brae, Edinburgh, EH4",http://www.rightmove.co.uk/properties/73838286,http://www.rightmove.co.uk/estate-agents/agent/Braemore/Edinburgh-118444.html,EH4,2.0,2021-01-17 16:42:17.951429,
313,250000.0,2 bedroom flat for sale,"Dean Street, Edinburgh, EH4",http://www.rightmove.co.uk/properties/99778454,http://www.rightmove.co.uk/estate-agents/agent/ACE-Property/Edinburgh-146183.html,EH4,2.0,2021-01-17 16:42:17.951429,"Dean Street, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1LW, United Kingdom"
314,250000.0,1 bedroom flat for sale,"Roseburn Gardens, Roseburn, Edinburgh, EH12",http://www.rightmove.co.uk/properties/86559895,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH12,1.0,2021-01-17 16:42:17.951429,"Roseburn Gardens, Roseburn, Murrayfield, City of Edinburgh, Scotland, EH12 5NJ, United Kingdom"
315,250000.0,2 bedroom flat for sale,"20/11 Roseburn Place, Edinburgh, EH12 5NL",http://www.rightmove.co.uk/properties/76077900,http://www.rightmove.co.uk/estate-agents/agent/Campbell-Smith-LLP/Edinburgh-94463.html,EH12,2.0,2021-01-17 16:42:17.951429,"Roseburn Place, Roseburn, Murrayfield, City of Edinburgh, Scotland, EH12 5NN, United Kingdom"
316,250000.0,1 bedroom flat for sale,"68b Grassmarket, Edinburgh, EH1",http://www.rightmove.co.uk/properties/101002475,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Scotland-151100.html,EH1,1.0,2021-01-17 16:42:17.951429,
317,250000.0,3 bedroom ground floor flat for sale,"9 PF2 Glen Street, Tollcross, Edinburgh, EH3 9JD",http://www.rightmove.co.uk/properties/87808597,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,PF2,3.0,2021-01-17 16:42:17.951429,
318,250000.0,Land for sale,"Plot York Lane, Edinburgh, Midlothian, EH1",http://www.rightmove.co.uk/properties/84561058,http://www.rightmove.co.uk/estate-agents/agent/Lindsays/Edinburgh-29595.html,EH1,,2021-01-17 16:42:17.951429,
319,250000.0,3 bedroom flat for sale,"8/5 Orchard Brae Avenue, Orchard Brae, Edinburgh, EH4 2HP",http://www.rightmove.co.uk/properties/86255728,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH4,3.0,2021-01-17 16:42:17.951429,"Orchard Brae Avenue, Orchard Brae, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1NY, United Kingdom"
320,250000.0,3 bedroom flat for sale,"12/4 Dryden Street, Edinburgh, EH7",http://www.rightmove.co.uk/properties/84939217,http://www.rightmove.co.uk/estate-agents/agent/Aberdein-Considine/Edinburgh-102197.html,EH7,3.0,2021-01-17 16:42:17.951429,
321,250000.0,1 bedroom flat for sale,"162A Dundas Street, , Edinburgh, EH3 5DT",http://www.rightmove.co.uk/properties/87458872,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH3,1.0,2021-01-17 16:42:17.951429,"Dundas Street, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH3 6HZ, United Kingdom"
